6097809|||||Cope2|||||(American, 1968)|||||Punisher|||||Lot 39 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  2,500 - 3,500 EUR|||||Materials: spraypaint on canvas Measurements: 25.59 in. (65.00 cm.) (height) by 32.28 in. (82.00 cm.) (width) Markings: dated and signed verso
6097810|||||Lady Pink|||||(American, Ecuadorian, 1964)|||||Evolution|||||Lot 40 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  6,000 - 8,000 EUR|||||Materials: spraypaint and marker on canvas Measurements: 80.31 in. (204.00 cm.) (height) by 180.31 in. (458.00 cm.) (width) Description: triptych Markings: signed on first canvas l.r.
6097811|||||Blade|||||(American, 1957)|||||Forms of Illusions|||||Lot 41 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  4,000 - 6,000 EUR|||||Materials: spraypaint and marker on canvas Measurements: 32.48 in. (82.50 cm.) (height) by 50.39 in. (128.00 cm.) (width) Markings: signed verso
6097812|||||Gio Ponti|||||(Italian, 1891 - 1979)|||||Vaso a tronco di piramide con base cubica|||||Lot 202 - Cambi Casa d'Aste, Genoa (December 03, 2015)|||||Arti Decorative del XX secolo (Sale 234)||||||||||Estimate:  5,000 - 7,000 EUR|||||Materials: Decorated majolica Measurements: 5.71 in. (14.50 cm.) (height) Size Notes: Width 13 x 13 cm Description: Yellow and green Classical figures Markings: Manufacturer's mark under the base
6097813|||||Comet|||||(American, 1957)|||||Pimpin No More|||||Lot 42 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  2,000 - 3,000 EUR|||||Materials: spraypaint and marker on canvas Measurements: 36.22 in. (92.00 cm.) (height) by 24.02 in. (61.00 cm.) (width) Markings: signed l.l.; countersigned, titled and dated verso
6097814|||||Gio Ponti|||||(Italian, 1891 - 1979)|||||Vaso a tronco di piramide|||||Lot 203 - Cambi Casa d'Aste, Genoa (December 03, 2015)|||||Arti Decorative del XX secolo (Sale 234)||||||||||Estimate:  6,000 - 8,000 EUR|||||Materials: Decorated majolica Measurements: 7.48 in. (19.00 cm.) (height) Size Notes: Width 18 x 18 cm Description: Green and yellow Classical figures
6097815|||||Taki 183|||||(American, Greek, Circa1953)|||||Sans titre|||||Lot 43 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  6,000 - 8,000 EUR|||||Materials: spraypaint, collage and marker on canvas Measurements: 52.17 in. (132.50 cm.) (height) by 82.09 in. (208.50 cm.) (width) Markings: signed in the work
6097816|||||Swoon|||||(American, 1977)|||||Zahra #9|||||Lot 44 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  3,000 - 5,000 EUR|||||Materials: silkscreen printed on paper and glued on reclaimed wood Measurements: 41.02 in. (104.20 cm.) (height) by 10.00 in. (25.40 cm.) (width) Edition: edition of 31 Description: from edition of 31 where each work is unique Markings: signed l.r.
6097817|||||Dan Witz|||||(American, 1957)|||||Small Rectangle 70 Commercial Street|||||Lot 45 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  6,000 - 8,000 EUR|||||Materials: oil and photographic transfer on canvas Measurements: 21.97 in. (55.80 cm.) (height) by 30.00 in. (76.20 cm.) (width) Markings: signed l.l.
6097818|||||Gio Ponti|||||(Italian, 1891 - 1979)|||||[Untitled] (Vaso in porcellana)|||||Lot 204 - Cambi Casa d'Aste, Genoa (December 03, 2015)|||||Arti Decorative del XX secolo (Sale 234)||||||||||Estimate:  1,000 - 1,200 EUR|||||Materials: Porcelain with celadon glaze Measurements: 7.28 in. (18.50 cm.) (height) Description: Vase in relief Markings: Manufacturer's mark under the base
6097819|||||Crash|||||(American, 1961)|||||Orange M|||||Lot 46 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  5,000 - 7,000 EUR|||||Materials: spraypaint on aluminum Measurements: 23.62 in. (60.00 cm.) (height) by 23.62 in. (60.00 cm.) (width) Markings: dated and signed verso
6097820|||||Tilt|||||(French, 197321st C)|||||Missing Letters|||||Lot 47 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  6,000 - 7,000 EUR|||||Materials: spraypaint on canvas Measurements: 57.28 in. (145.50 cm.) (height) by 44.88 in. (114.00 cm.) (width) Markings: signed and dated verso
6097821|||||Stinkfish|||||(Colombian, 198120th/21st C)|||||Sans titre|||||Lot 48 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  3,000 - 5,000 EUR|||||Materials: spraypaint, acrylic and pochoir on canvas Measurements: 59.84 in. (152.00 cm.) (height) by 35.83 in. (91.00 cm.) (width) Markings: dated and signed verso
6097822|||||Vinz Feel Free|||||(Spanish, 1979)|||||Sans titre|||||Lot 49 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  5,000 - 7,000 EUR|||||Materials: collage and mixed media on canvas on panel Measurements: 59.06 in. (150.00 cm.) (height) by 78.74 in. (200.00 cm.) (width) Markings: signed verso
6097823|||||Ender|||||(French, 1973)|||||ReIdemption|||||Lot 50 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  1,200 - 1,500 EUR|||||Materials: mixed media on canvas Measurements: 35.43 in. (90.00 cm.) (height) by 35.43 in. (90.00 cm.) (width) Markings: signed l.r.; countersigned, titled and dated verso
6097824|||||M-City|||||(Polish, 1978)|||||Marius Waras|||||Lot 51 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  2,000 - 3,000 EUR|||||Materials: spraypaint and pochoir on canvas Measurements: 28.74 in. (73.00 cm.) (height) by 39.37 in. (100.00 cm.) (width) Markings: titled, dated and signed verso
6097825|||||Stan Galli|||||(American, 1912 - 2009)|||||Washington D.C. - United Air Lines|||||Lot 469 - RoGallery.com, New York (December 10, 2015)|||||Holiday Fine Art Gifts||||||||||Estimate: $ 700 - 900 USD|||||Materials: poster Measurements: 40.00 in. (101.60 cm.) (height) by 25.00 in. (63.50 cm.) (width)
6097826|||||Bast|||||(American, 195220th/21st C)|||||Goat Tex|||||Lot 52 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  4,000 - 6,000 EUR|||||Materials: acrylic on paper Measurements: 50.20 in. (127.50 cm.) (height) by 38.58 in. (98.00 cm.) (width) Markings: titled, dated and signed verso
6097827|||||Jef Aerosol|||||(French, 1957)|||||Portrait de Jack Kerouac|||||Lot 53 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  6,500 - 7,500 EUR|||||Materials: spraypaint and pochoir on canvas Measurements: 46.06 in. (117.00 cm.) (height) by 46.06 in. (117.00 cm.) (width) Markings: signed and dated l.l.
6097828|||||Rone|||||(Australian, 1980)|||||Sans titre|||||Lot 54 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  3,000 - 5,000 EUR|||||Materials: acrylic and collage on canvas Measurements: 78.74 in. (200.00 cm.) (height) by 98.43 in. (250.00 cm.) (width)
6097829|||||Janusz Grabianski|||||(Polish, 1929 - 1976)|||||Spend Your Winter Holidays In Poland|||||Lot 470 - RoGallery.com, New York (December 10, 2015)|||||Holiday Fine Art Gifts||||||||||Estimate: $ 600 - 900 USD|||||Materials: poster Measurements: 30.00 in. (76.20 cm.) (height) by 26.50 in. (67.31 cm.) (width) Size Notes: sheet: 39 x 26.5 in
6097830|||||Retna|||||(American, 197921st C)|||||Untitled|||||Lot 55 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  15,000 - 20,000 EUR|||||Materials: oil on advertising posters Measurements: 69.21 in. (175.80 cm.) (height) by 47.80 in. (121.40 cm.) (width) Markings: signed l.r.
6097831|||||Franco Fontana|||||(Italian, 1933)|||||Untitled|||||Lot 194 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  800 - 1,200 EUR|||||Materials: C print Measurements: 11.81 in. (30.00 cm.) (height) by 14.96 in. (38.00 cm.) (width) Markings: signed and dated, u.l. Condition: framed
6097832|||||DALeast|||||(Chinese, 1984)|||||Otgconium|||||Lot 56 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  3,000 - 5,000 EUR|||||Materials: acrylic, ink and tea on canvas Measurements: 29.76 in. (75.60 cm.) (height) by 14.96 in. (38.00 cm.) (width) Markings: titled, signed and dated verso
6097833|||||Assem Ismail||||||||||Egypt - Fly United Arab Airlines (Nefertiti)|||||Lot 471 - RoGallery.com, New York (December 10, 2015)|||||Holiday Fine Art Gifts||||||||||Estimate: $ 700 - 900 USD|||||Materials: poster Measurements: 39.00 in. (99.06 cm.) (height) by 27.00 in. (68.58 cm.) (width)
6097834|||||Brusk|||||(French, 1976)|||||Streets Legend|||||Lot 57 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  8,000 - 12,000 EUR|||||Materials: spraypaint, acrylic and felt-tip pen enhanced with gouache on canvas Measurements: 62.99 in. (160.00 cm.) (height) by 51.18 in. (130.00 cm.) (width) Markings: signed l.r.; countersigned verso
6097835|||||Gianni Berengo Gardin|||||(Italian, 1930)|||||Munich, road works, Germany|||||Lot 195 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  900 - 1,200 EUR|||||Materials: C print Measurements: 8.66 in. (22.00 cm.) (height) by 14.17 in. (36.00 cm.) (width) Markings: titled, dated, and signed, verso Condition: framed
6097836|||||Fenx|||||(French, 1974)|||||Don't Punish Her|||||Lot 58 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  10,000 - 15,000 EUR|||||Materials: spraypaint, acrylic and oil on canvas Measurements: 78.74 in. (200.00 cm.) (height) by 63.19 in. (160.50 cm.) (width) Markings: titled, dated and signed verso
6097837|||||Gio Ponti|||||(Italian, 1891 - 1979)|||||[Untitled] (Vaso sferico)|||||Lot 206 - Cambi Casa d'Aste, Genoa (December 03, 2015)|||||Arti Decorative del XX secolo (Sale 234)||||||||||Estimate:  8,000 - 10,000 EUR|||||Materials: Polychrome majolica Measurements: 13.78 in. (35.00 cm.) (height) Description: From the La Venatoria series. Markings: Manufacturer's mark and artist's signature under the base
6097838|||||Rero|||||(French, 1983)|||||On s'en fout|||||Lot 59 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  8,000 - 10,000 EUR|||||Materials: mixed media on canvas Measurements: 78.74 in. (200.00 cm.) (height) by 78.74 in. (200.00 cm.) (width) Markings: dated and signed verso
6097839|||||Banksy|||||(British, 1974)|||||Morons|||||Lot 60 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  12,000 - 15,000 EUR|||||Materials: silkscreen on paper Measurements: 22.05 in. (56.00 cm.) (height) by 29.92 in. (76.00 cm.) (width) Edition: 124/150 Description: certificate of authenticity from Pest Control Office included with lot Markings: dated 2006 and signed l.r.; numbered 124/150, Pictures on Walls dry stamp
6097840|||||Enrico Cattaneo||||||||||Hisiao Chin|||||Lot 196 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  300 - 400 EUR|||||Materials: gelatin silver print Measurements: 9.45 in. (24.00 cm.) (height) by 7.09 in. (18.00 cm.) (width) Markings: photographer's stamp, verso
6097841|||||Shepard Fairey|||||(American, 1970)|||||Home Invasion, HPM|||||Lot 61 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  6,000 - 8,000 EUR|||||Materials: mixed media and collage on wood Measurements: 27.56 in. (70.00 cm.) (height) by 17.91 in. (45.50 cm.) (width) Edition: HPM 4/6 Description: hand painted multiple Markings: dated and signed l.r., numbered HPM 4/6 l.l.
6097842|||||Gianluca Liverani||||||||||Hisiao Chin|||||Lot 197 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  300 - 400 EUR|||||Materials: gelatin silver print Measurements: 9.84 in. (25.00 cm.) (height) by 7.48 in. (19.00 cm.) (width) Markings: labeled 'Hisiao Chin' and photographer's stamp, verso
6097843|||||Gio Ponti|||||(Italian, 1891 - 1979)|||||Il Circo|||||Lot 207 - Cambi Casa d'Aste, Genoa (December 03, 2015)|||||Arti Decorative del XX secolo (Sale 234)||||||||||Estimate:  3,000 - 3,300 EUR|||||Materials: Porcelain Measurements: 7.20 in. (18.30 cm.) (height) Description: Decorated with scenes from the circus. Markings: Manufacturer's mark under the base
6097844|||||Shepard Fairey|||||(American, 1970)|||||M16 VS AK47, HPM|||||Lot 62 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  22,000 - 25,000 EUR|||||Materials: spraypaint, collage on silkscreen ground on paper Measurements: 28.98 in. (73.60 cm.) (height) by 42.01 in. (106.70 cm.) (width) Edition: HPM 1/20 Description: hand painted multiple Markings: dated and signed l.r., numbered HPM 1/20 l.l.
6097845|||||Mario Giacomelli|||||(Italian, 1925 - 2000)|||||Untitled (from the Good Earth series)|||||Lot 198 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  800 - 1,000 EUR|||||Materials: gelatin silver print Measurements: 3.94 in. (10.00 cm.) (height) by 5.91 in. (15.00 cm.) (width) Markings: photographer's stamp
6097846|||||Gio Ponti|||||(Italian, 1891 - 1979)|||||Gli Sport|||||Lot 208 - Cambi Casa d'Aste, Genoa (December 03, 2015)|||||Arti Decorative del XX secolo (Sale 234)||||||||||Estimate:  3,000 - 3,300 EUR|||||Materials: Porcelain Measurements: 7.09 in. (18.00 cm.) (height) Description: Vase with sports motif. Markings: Manufacturer's mark under the base
6097847|||||Shoof|||||(Tunisian, 1979)|||||Sans titre|||||Lot 63 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  4,000 - 6,000 EUR|||||Materials: acrylic on canvas Measurements: 76.77 in. (195.00 cm.) (height) by 51.18 in. (130.00 cm.) (width) Markings: dated and signed verso
6097848|||||Andres Serrano|||||(American, 1950)|||||Golf|||||Lot 199 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  8,000 - 10,000 EUR|||||Materials: C print Measurements: 27.56 in. (70.00 cm.) (height) by 22.44 in. (57.00 cm.) (width) Edition: unique Description: with exhibition catalog Markings: signed, inscribed 'Unique print', and labeled 'Baobab Frames, Brooklyn, NY', verso Condition: framed
6097849|||||Gio Ponti|||||(Italian, 1891 - 1979)|||||[Untitled] (La conversazione classica)|||||Lot 209 - Cambi Casa d'Aste, Genoa (December 03, 2015)|||||Arti Decorative del XX secolo (Sale 234)||||||||||Estimate:  1,000 - 1,200 EUR|||||Materials: Porcelain Measurements: 7.48 in. (19.00 cm.) (height) Markings: Manufacturer's mark under the base
6097850|||||Mark Jenkins|||||(American, 1970)|||||Sitting Buddahood|||||Lot 64 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  8,000 - 9,000 EUR|||||Materials: resin, mixed media, tape, clothes and acrylic Measurements: 33.46 in. (85.00 cm.) (height) by 31.50 in. (80.00 cm.) (width) by 29.53 in. (75.00 cm.) (depth) Edition: edition of 3
6097851|||||Banksy|||||(British, 1974)|||||Weston Super Mare|||||Lot 65 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  10,000 - 12,000 EUR|||||Materials: color silkscreen on paper Measurements: 13.78 in. (35.00 cm.) (height) by 39.17 in. (99.50 cm.) (width) Edition: 138/750 Description: certificate of authenticity from Pest Control Office included with lot; editioned by Pictures on Walls, POW, London Markings: numbered 138/750 and signed l.r.
6097852|||||Luigi Ghirri|||||(Italian, 1943 - 1992)|||||From the series One foot in Eden: Ravenna|||||Lot 200 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  8,000 - 10,000 EUR|||||Materials: C print Measurements: 17.13 in. (43.50 cm.) (height) by 21.46 in. (54.50 cm.) (width)
6097853|||||Banksy|||||(British, 1974)|||||Paranoid Pictures AP|||||Lot 66 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  100,000 - 120,000 EUR|||||Materials: spraypaint on canvas Measurements: 11.81 in. (30.00 cm.) (height) by 11.81 in. (30.00 cm.) (width) Edition: AP/0 Description: certificate of authenticity from Pest Control Office included with lot Markings: signed on right side; countersigned and numbered AP/0 verso
6097854|||||Helmut Newton|||||(German, 1920 - 2004)|||||Untitled|||||Lot 203 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  300 - 400 EUR|||||Materials: gelatin silver print Measurements: 10.63 in. (27.00 cm.) (height) by 7.87 in. (20.00 cm.) (width) Description: with certificate of authenticity by Mark St John Markings: signed and dated with pen, recto
6097855|||||Gio Ponti|||||(Italian, 1891 - 1979)|||||Base di Lampada|||||Lot 210 - Cambi Casa d'Aste, Genoa (December 03, 2015)|||||Arti Decorative del XX secolo (Sale 234)||||||||||Estimate:  6,000 - 6,500 EUR|||||Materials: Earthenware Measurements: 10.24 in. (26.00 cm.) (height) Markings: Manufacturer's mark and artist's signature 'Gio Ponti' under the base
6097856|||||Alec Monopoly|||||(American, 1986)|||||Sans titre|||||Lot 67 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  2,000 - 3,000 EUR|||||Materials: mixed media, Monopoly pieces, dice, money and cards on paper Measurements: 34.65 in. (88.00 cm.) (height) by 40.75 in. (103.50 cm.) (width) Markings: signed l.l.
6097857|||||Levalet|||||(French, 1988)|||||Sur le fil|||||Lot 68 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  1,500 - 1,800 EUR|||||Materials: mixed media, collage and ink on wood Measurements: 45.28 in. (115.00 cm.) (height) by 19.69 in. (50.00 cm.) (width) Markings: dated and signed verso
6097858|||||Noe Two|||||(French, 1974)|||||Elephant|||||Lot 69 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  8,000 - 12,000 EUR|||||Materials: mixed media on canvas Measurements: 55.31 in. (140.50 cm.) (height) by 41.34 in. (105.00 cm.) (width) Markings: signed l.l.
6097859|||||Helmut Newton|||||(German, 1920 - 2004)|||||Untitled|||||Lot 204 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  300 - 500 EUR|||||Materials: gelatin silver print Measurements: 7.87 in. (20.00 cm.) (height) by 10.04 in. (25.50 cm.) (width) Description: with certificate of authenticity by Mark St John Markings: signed with pen, bottom
6097860|||||Shepard Fairey|||||(American, 1970)|||||Sedation Pill, HPM|||||Lot 72 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  8,000 - 12,000 EUR|||||Materials: mixed media, collage and silkscreen on board Measurements: 40.16 in. (102.00 cm.) (height) by 29.92 in. (76.00 cm.) (width) Edition: HPM 7/10 Description: hand painted multiple Markings: dated and signed l.r., numbered HPM 7/10 l.l.
6097861|||||Gio Ponti|||||(Italian, 1891 - 1979)|||||Grande Bomboniera Balletto|||||Lot 211 - Cambi Casa d'Aste, Genoa (December 03, 2015)|||||Arti Decorative del XX secolo (Sale 234)||||||||||Estimate:  12,000 - 15,000 EUR|||||Materials: White porcelain and gold Measurements: 11.02 in. (28.00 cm.) (height) by 9.25 in. (23.50 cm.) (width) Markings: Manufacturer's mark and signature of Gio Ponti under the base
6097862|||||Eddie Colla|||||(American, 1969)|||||228 Khaosan Rd|||||Lot 73 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  2,000 - 3,000 EUR|||||Materials: mixed media on canvas Measurements: 45.67 in. (116.00 cm.) (height) by 45.67 in. (116.00 cm.) (width)
6097863|||||Helmut Newton|||||(German, 1920 - 2004)|||||Untitled|||||Lot 205 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  300 - 500 EUR|||||Materials: gelatin silver print Measurements: 11.14 in. (28.30 cm.) (height) by 7.87 in. (20.00 cm.) (width) Description: with certificate of authenticity by Mark St John Markings: signed with pen, bottom
6097864|||||Horst P Horst|||||(American, German, 1906 - 1999)|||||Fashion photography|||||Lot 206 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  800 - 1,000 EUR|||||Materials: gelatin silver print Measurements:
6097865|||||Shepard Fairey|||||(American, 1970)|||||Small Privileges, HPM|||||Lot 74 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  6,000 - 8,000 EUR|||||Materials: mixed media and collage on panel Measurements: 24.02 in. (61.00 cm.) (height) by 17.91 in. (45.50 cm.) (width) Edition: HPM 2/2 Description: hand painted multiple Markings: dated, numbered HPM 2/2 and signed verso
6097866|||||Chris Stain|||||(American, 1972)|||||All Power to the People|||||Lot 75 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  2,500 - 3,500 EUR|||||Materials: acrylic on canvas Measurements: 50.98 in. (129.50 cm.) (height) by 55.71 in. (141.50 cm.) (width) Markings: titled, dated and signed verso
6097867|||||Sir Cecil Beaton|||||(British, 1904 - 1980)|||||Portrait|||||Lot 207 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  600 - 800 EUR|||||Materials: gelatin silver print Measurements:
6097868|||||Pure Evil|||||(British, 1968)|||||Infinite Neon Box - Blue Bunny|||||Lot 76 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  4,000 - 5,000 EUR|||||Materials: neon in plexiglas box Measurements: 27.95 in. (71.00 cm.) (height) by 31.89 in. (81.00 cm.) (width) by 3.54 in. (9.00 cm.) (depth) Markings: dated and signed verso
6097869|||||Aiko Nakagawa|||||(American, Japanese, 1975)|||||Sans titre|||||Lot 77 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  1,500 - 2,000 EUR|||||Materials: spraypaint, pochoir and marker on canvas Measurements: 39.17 in. (99.50 cm.) (height) by 31.50 in. (80.00 cm.) (width) Edition: 1/10 Markings: dated, numbered 1/10 and signed verso
6097870|||||Gio Ponti|||||(Italian, 1891 - 1979)|||||[Untitled]|||||Lot 212 - Cambi Casa d'Aste, Genoa (December 03, 2015)|||||Arti Decorative del XX secolo (Sale 234)||||||||||Estimate:  6,000 - 8,000 EUR|||||Materials: Earthenware Measurements: Size Notes: Diameter 31.5 cm Description: Four large plates in lot. Depicts scenes from a grape harvest. Markings: Manufacturer's mark and signature of Gio Ponti verso (each)
6097871|||||Blo|||||(French, 1982)|||||Sans titre|||||Lot 78 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  1,500 - 2,000 EUR|||||Materials: spraypaint and marker on canvas Measurements: 39.57 in. (100.50 cm.) (height) by 31.50 in. (80.00 cm.) (width) Markings: signed verso
6097872|||||Smash137|||||(Swiss, 1979)|||||Barber|||||Lot 79 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  1,000 - 1,500 EUR|||||Materials: mixed media on paper Measurements: 30.31 in. (77.00 cm.) (height) by 22.44 in. (57.00 cm.) (width) Markings: dated and signed l.r.
6097873|||||Franco Fontana|||||(Italian, 1933)|||||Golf club 1|||||Lot 208 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  300 - 500 EUR|||||Materials: C print Measurements: 17.32 in. (44.00 cm.) (height) by 10.83 in. (27.50 cm.) (width) Edition: AP Markings: numbered 'PDA', signed, and dated with pencil, bottom; stamped 'Artecolor, Maranello (MO)', verso Condition: framed
6097874|||||Franco Fontana|||||(Italian, 1933)|||||Golf club 2|||||Lot 209 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  300 - 500 EUR|||||Materials: C print Measurements: 17.32 in. (44.00 cm.) (height) by 10.83 in. (27.50 cm.) (width) Edition: AP Markings: numbered 'PDA', signed, and dated with pencil, bottom; stamped 'Artecolor, Maranello (MO)', verso Condition: framed
6097875|||||Inkie|||||(British, 1970)|||||LiberteI, EgaliteI, FraterniteI|||||Lot 80 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  4,000 - 6,000 EUR|||||Materials: spraypaint and marker on canvas Measurements: 78.74 in. (200.00 cm.) (height) by 98.43 in. (250.00 cm.) (width) Markings: signed l.c.
6097876|||||Gio Ponti|||||(Italian, 1891 - 1979)|||||Tabacco|||||Lot 213 - Cambi Casa d'Aste, Genoa (December 03, 2015)|||||Arti Decorative del XX secolo (Sale 234)||||||||||Estimate:  2,000 - 3,000 EUR|||||Materials: Earthenware Measurements: 17.13 in. (43.50 cm.) (height) by 11.02 in. (28.00 cm.) (width) Description: Large, rectangular eathenware tile in monochrome and sepia figure Markings: Manufacturer's mark and Gio Ponti's signature verso
6097877|||||Franco Fontana|||||(Italian, 1933)|||||Golf club 3|||||Lot 210 - Capitolium Art Casa d'Aste, Brescia (December 10, 2015)|||||Fotografia (Sale 192)||||||||||Estimate:  300 - 500 EUR|||||Materials: C print Measurements: 17.32 in. (44.00 cm.) (height) by 10.83 in. (27.50 cm.) (width) Edition: AP Markings: numbered 'PDA', signed, and dated with pencil, bottom; stamped 'Artecolor, Maranello (MO)', verso Condition: framed
6097878|||||Swoon|||||(American, 1977)|||||Bangkok|||||Lot 81 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  3,000 - 5,000 EUR|||||Materials: silkscreen printed on paper enhanced by hand, acrylic, glued on Chinese restaurant window, linocut printed on paper, all glued on reclaimed wood Measurements: 17.91 in. (45.50 cm.) (height) by 23.82 in. (60.50 cm.) (width) Edition: unique Description: after original engraving Markings: signed in pencil l.r.
6097879|||||L'Atlas|||||(French, 1978)|||||En Souvenir des AnneIes|||||Lot 82 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  3,000 - 4,000 EUR|||||Materials: spraypaint on canvas Measurements: 39.37 in. (100.00 cm.) (height) by 39.37 in. (100.00 cm.) (width) Markings: dated and signed verso
6097880|||||Pure Evil|||||(British, 1968)|||||Arthur Miller's Nightmare|||||Lot 83 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  1,500 - 2,000 EUR|||||Materials: spraypaint, pochoir, collage, cans and pieces of vinyl on canvas Measurements: 30.00 in. (76.20 cm.) (height) by 30.00 in. (76.20 cm.) (width) Markings: dated and signed verso
6097881|||||Gio Ponti|||||(Italian, 1891 - 1979)|||||La Lettura|||||Lot 214 - Cambi Casa d'Aste, Genoa (December 03, 2015)|||||Arti Decorative del XX secolo (Sale 234)||||||||||Estimate:  2,000 - 3,000 EUR|||||Materials: Earthenware Measurements: 9.84 in. (25.00 cm.) (height) by 9.84 in. (25.00 cm.) (width) Description: Large earthenware tile, decorated in monochrome, depicting a man seated with a book in the country.
6097882|||||Taki 183|||||(American, Greek, Circa1953)|||||Sans titre|||||Lot 84 - Digard, Paris (December 07, 2015)|||||Art Contemporain Urbain||||||||||Estimate:  6,000 - 8,000 EUR|||||Materials: spraypaint and marker on canvas Measurements: 55.12 in. (140.00 cm.) (height) by 85.43 in. (217.00 cm.) (width) Markings: signed on canvas; countersigned and dated verso
