5505251|||||Alphonse Mucha|||||(Czech, 1860 - 1939)|||||Plakat FA14r Den MAhrischen Lehrerchor / Studie Zum Plakat|||||Lot 251  - Grisebach, Berlin (November 26, 2014)|||||Kunst des 19. Jahrhunderts (Sale 229)|||||$ 4,219 USD 3,375 EUR 2,671 GBP|||||Original Currency of Sale:  3,375 EUR Premium Estimate:  3,000 - 4,000 EUR|||||Materials: Colour lithograph on paper, laid down on thin fabric ; chalk and pencil on glassine, laid down on wove paper and on thin fabric Measurements: 41.54 in. (105.50 cm.) (height) by 29.92 in. (76.00 cm.) (width) Size Notes: (108 x 78.7 cm) / 50 x 53.3 cm Description: Bridges A 58
5505252|||||Alphonse Mucha|||||(Czech, 1860 - 1939)|||||Muse|||||Lot 252  - Grisebach, Berlin (November 26, 2014)|||||Kunst des 19. Jahrhunderts (Sale 229)|||||$ 4,219 USD 3,375 EUR 2,671 GBP|||||Original Currency of Sale:  3,375 EUR Premium Estimate:  3,000 - 4,000 EUR|||||Materials: Pencil, stumping, on glassine, laid down on cardboard Measurements: 15.75 in. (40.00 cm.) (height) by 8.46 in. (21.50 cm.) (width) Markings: Signed lower right: Mucha
5505253|||||Gabriele Munter|||||(German, 1877 - 1962)|||||Frauenportrait (Selbstportrait?)|||||Lot 253  - Grisebach, Berlin (November 26, 2014)|||||Kunst des 19. Jahrhunderts (Sale 229)|||||$ 14,065 USD 11,250 EUR 8,907 GBP|||||Original Currency of Sale:  11,250 EUR Premium Estimate:  1,000 - 1,500 EUR|||||Materials: Pencil on paper Measurements: 10.04 in. (25.50 cm.) (height) by 7.40 in. (18.80 cm.) (width) Description: In the contemporary frame Markings: Monogrammed lower left (one letter on top of the other): MA14
5505254|||||Werner Berg|||||(Austrian, 1904 - 1981)|||||Regenschirme II (Umbrellas II)|||||Lot 1  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 5,779 USD 4,250 EUR 3,452 GBP|||||Original Currency of Sale:  4,250 EUR Premium Estimate:  1,900 EUR|||||Materials: woodcut Measurements: 15.94 in. (40.50 cm.) (height) by 9.25 in. (23.50 cm.) (width) Size Notes: block size ; sheet size 62.5 x 44 cm Edition: Ed of 15 Markings: titled, signed by hand Werner Berg Condition: trimmed, slightly damaged, framed
5505255|||||Werner Berg|||||(Austrian, 1904 - 1981)|||||Mann mit Zigarre (Man with cigar)|||||Lot 2  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 3,399 USD 2,500 EUR 2,030 GBP|||||Original Currency of Sale:  2,500 EUR Premium Estimate:  2,000 EUR|||||Materials: woodcut Measurements: 10.79 in. (27.40 cm.) (height) by 14.96 in. (38.00 cm.) (width) Size Notes: block size ; sheet size 45 x 60 cm Edition: Ed of 10 Markings: titled, signed by hand Werner Berg Condition: slightly damaged, framed
5505256|||||Werner Berg|||||(Austrian, 1904 - 1981)|||||BAurin und Knabe (Farmer and boy)|||||Lot 3  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 4,079 USD 3,000 EUR 2,436 GBP|||||Original Currency of Sale:  3,000 EUR Premium Estimate:  2,400 EUR|||||Materials: woodcut Measurements: 14.09 in. (35.80 cm.) (height) by 21.38 in. (54.30 cm.) (width) Size Notes: block size ; sheet size 45.5 x 60 cm Edition: Ed of 12 Markings: titled, signed by hand Werner Berg Condition: slightly damaged, framed
5505257|||||Werner Berg|||||(Austrian, 1904 - 1981)|||||Auf dem Eis II (On the ice II)|||||Lot 4  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 6,119 USD 4,500 EUR 3,655 GBP|||||Original Currency of Sale:  4,500 EUR Premium Estimate:  2,200 EUR|||||Materials: woodcut Measurements: 8.19 in. (20.80 cm.) (height) by 21.30 in. (54.10 cm.) (width) Size Notes: block size ; sheet size 46 x 61 cm Description: print run: this print as well as 6 copies Markings: titled, signed by hand Werner Berg Condition: slightly damaged, framed
5505258|||||Werner Berg|||||(Austrian, 1904 - 1981)|||||Vorm Haus(In front of the house)|||||Lot 5  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 5,099 USD 3,750 EUR 3,045 GBP|||||Original Currency of Sale:  3,750 EUR Premium Estimate:  2,400 EUR|||||Materials: woodcut Measurements: 12.64 in. (32.10 cm.) (height) by 19.49 in. (49.50 cm.) (width) Size Notes: block size ; sheet size 46 x 62.5 cm Edition: 29 of 30 Markings: signed by hand Werner Berg, numbered Condition: slightly damaged, mount, framed
5505259|||||Werner Berg|||||(Austrian, 1904 - 1981)|||||GehAft (Farmstead)|||||Lot 6  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 3,739 USD 2,750 EUR 2,233 GBP|||||Original Currency of Sale:  2,750 EUR Premium Estimate:  2,200 EUR|||||Materials: woodcut Measurements: 9.13 in. (23.20 cm.) (height) by 24.06 in. (61.10 cm.) (width) Size Notes: block size ; sheet size 64 x 93.5 cm Edition: Ed of 12 Markings: titled, signed by hand Werner Berg Condition: slightly damaged, framed
5505260|||||Bernard Buffet|||||(French, 1928 - 1999)|||||Paris. Le Pont de la Concorde|||||Lot 7  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  1,800 EUR|||||Materials: color lithograph Measurements: 20.47 in. (52.00 cm.) (height) by 26.77 in. (68.00 cm.) (width) Size Notes: image size ; sheet size 55 x 72.5 cm Edition: Ed of 10 EA Markings: signed by hand Bernard Buffet, inscribed E.A Condition: mount
5505261|||||Norbertine Bresslern-Roth|||||(Austrian, 1891 - 1978)|||||Tiger|||||Lot 8  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 2,719 USD 2,000 EUR 1,624 GBP|||||Original Currency of Sale:  2,000 EUR Premium Estimate:  600 EUR|||||Materials: color linocut Measurements: 8.19 in. (20.80 cm.) (height) by 8.78 in. (22.30 cm.) (width) Size Notes: block size ; sheet size 25.5 x 26 cm Markings: signed by hand Bresslern-Roth, inscribed by block print Condition: trimmed, slightly damaged, mount, framed
5505262|||||Norbertine Bresslern-Roth|||||(Austrian, 1891 - 1978)|||||Kormorane (Cormorants)|||||Lot 9  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 1,019 USD 750 EUR 608 GBP|||||Original Currency of Sale:  750 EUR Premium Estimate:  500 EUR|||||Materials: color linocut Measurements: 8.90 in. (22.60 cm.) (height) by 8.39 in. (21.30 cm.) (width) Size Notes: block size ; mount cut-out 24x 22 cm Markings: signed by hand Bresslern-Roth, inscribed by block print Condition: browned, in mount
5505263|||||Norbertine Bresslern-Roth|||||(Austrian, 1891 - 1978)|||||Wisente (Bison)|||||Lot 10  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 1,359 USD 1,000 EUR 811 GBP|||||Original Currency of Sale:  1,000 EUR Premium Estimate:  700 EUR|||||Materials: color linocut Measurements: 7.24 in. (18.40 cm.) (height) by 10.12 in. (25.70 cm.) (width) Size Notes: block size ; sheet size 22.5 x 30.2 cm Markings: signed by hand Bresslern-Roth, inscribed by block print Condition: right-hand and bottom edge of sheet trimmed
5505264|||||Norbertine Bresslern-Roth|||||(Austrian, 1891 - 1978)|||||Katze (Cat)|||||Lot 11  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 1,445 USD 1,063 EUR 863 GBP|||||Original Currency of Sale:  1,063 EUR Premium Estimate:  500 EUR|||||Materials: color linocut Measurements: 6.54 in. (16.60 cm.) (height) by 8.78 in. (22.30 cm.) (width) Size Notes: block size ; mount cut-out 17.7 x 23.2 cm Markings: signed by hand Bresslern-Roth, inscribed by block print Condition: laminated on cardboard, in mount
5505265|||||Marc Chagall|||||(French, Russian, 1887 - 1985)|||||Untitled|||||Lot 13  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 1,869 USD 1,375 EUR 1,116 GBP|||||Original Currency of Sale:  1,375 EUR Premium Estimate:  700 EUR|||||Materials: etching Measurements: 11.69 in. (29.70 cm.) (height) by 9.45 in. (24.00 cm.) (width) Size Notes: plate size ; sheet size 42 x 33.5 cm Edition: Ed of 100 Description: sheet 71 from the portfolio: Les Fables de La Fontaine Markings: signed by hand Marc Chagall, inscribed 71, signed Chagall in the plate Condition: damaged, mount, framed
5505266|||||Marc Chagall|||||(French, Russian, 1887 - 1985)|||||Abraham et les trois Anges|||||Lot 14  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 5,648 USD 4,154 EUR 3,373 GBP|||||Original Currency of Sale:  4,154 EUR Premium Estimate:  3,200 EUR|||||Materials: etching, hand-colored Measurements: 12.01 in. (30.50 cm.) (height) by 9.53 in. (24.20 cm.) (width) Size Notes: plate size ; sheet size 53.7 x 39 cm Edition: 4 of 5 Description: sheet 7 from the cycle: Bible Markings: monogrammed M. Ch. Condition: on the back sheet number 7 faintly legible, mount
5505267|||||Marc Chagall|||||(French, Russian, 1887 - 1985)|||||Abraham pleurant Sara|||||Lot 15  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  3,500 EUR|||||Materials: etching, hand-colored Measurements: 11.61 in. (29.50 cm.) (height) by 9.45 in. (24.00 cm.) (width) Size Notes: plate size ; sheet size 54 x 39.2 cm Edition: 75 of 100 Description: sheet 11 from the cycle: Bible Markings: monogrammed M. Ch., signed Chagall in the plate Condition: on the back no page number visible, mount
5505268|||||Marc Chagall|||||(French, Russian, 1887 - 1985)|||||BeschwArung (Invocation)|||||Lot 17  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 7,648 USD 5,625 EUR 4,568 GBP|||||Original Currency of Sale:  5,625 EUR Premium Estimate:  4,000 EUR|||||Materials: color lithograph Measurements: 19.49 in. (49.50 cm.) (height) by 13.39 in. (34.00 cm.) (width) Size Notes: image size ; sheet size 65 x 48 cm Edition: 40 of 50 Markings: signed by hand Marc Chagall Condition: mount, framed
5505269|||||Marc Chagall|||||(French, Russian, 1887 - 1985)|||||Les Mimosas|||||Lot 18  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 14,120 USD 10,384 EUR 8,434 GBP|||||Original Currency of Sale:  10,384 EUR Premium Estimate:  6,500 EUR|||||Materials: color lithograph Measurements: 23.82 in. (60.50 cm.) (height) by 17.13 in. (43.50 cm.) (width) Size Notes: image size ; sheet size 75.5 x 53.5 cm Edition: AP 19 of 25 Markings: signed by hand Marc Chagall, no. XIX of XXV numbered copies inscribed aartistas proofa Condition: mount
5505270|||||Sonia Delaunay|||||(French, Russian, 1885 - 1979)|||||Avec moi-meme|||||Lot 19  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 16,997 USD 12,500 EUR 10,153 GBP|||||Original Currency of Sale:  12,500 EUR Premium Estimate:  6,000 EUR|||||Materials: etchings in color Measurements: 19.49 in. (49.50 cm.) (height) by 15.55 in. (39.50 cm.) (width) Size Notes: plate size ; and 49.5 x 35.5 cm; sheet size 66 x 50.5 cm Edition: 7 of 20 Description: portfolio with 10 prints, SociAtA internationale d'art -XXe SiA cle, Paris Markings: each signed by hand, dated Sonia Delaunay 70 Condition: in original plastic box which is severely damaged
5505271|||||Max Ernst|||||(German, 1891 - 1976)|||||Untitled|||||Lot 20  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 1,529 USD 1,125 EUR 913 GBP|||||Original Currency of Sale:  1,125 EUR Premium Estimate:  900 EUR|||||Materials: color lithographs Measurements: 12.99 in. (33.00 cm.) (height) by 9.84 in. (25.00 cm.) (width) Edition: 20 of 69 Description: 3 prints, from: Lewis Carrollas Miracle Horn, embossed manus presse, print Pierre Chave, Vence Markings: each signed by hand max ernst Condition: framed
5505272|||||Max Ernst|||||(German, 1891 - 1976)|||||Untitled|||||Lot 21  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  1,000 EUR|||||Materials: color etching Measurements: 8.19 in. (20.80 cm.) (height) by 6.22 in. (15.80 cm.) (width) Size Notes: plate size ; sheet size 37.8 x 28.4 cm Edition: HC 2 of 15 Description: Spies/Leppien 128 (here: print run given as 99 and ca. 20 extra copies) Markings: signed by hand max ernst, inscribed HC II/XV Condition: mount
5505273|||||Max Ernst|||||(German, 1891 - 1976)|||||Entre chien et loup|||||Lot 22  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  1,800 EUR|||||Materials: etching and aquatint in color Measurements: 17.52 in. (44.50 cm.) (height) by 14.37 in. (36.50 cm.) (width) Size Notes: plate size ; sheet size 66 x 50 cm Edition: 74 of 100 Markings: signed by hand max ernst Condition: in mount, framed
5505274|||||Lyonel Feininger|||||(American, German, 1871 - 1956)|||||Kirche mit hohem Turm (Church with high tower)|||||Lot 23  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  2,400 EUR|||||Materials: woodcut Measurements: 3.58 in. (9.10 cm.) (height) by 2.83 in. (7.20 cm.) (width) Size Notes: block size ; sheet size 14.2 x 15 cm Markings: signed by hand Feininger Condition: slightly damaged, mount
5505275|||||Herbert Fladerer|||||(Austrian, 1913 - 1981)|||||Gitarrenspieler (guitarist); Die Taube I (The dove I); and Die Richter (The judges)|||||Lot 24  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 1,529 USD 1,125 EUR 913 GBP|||||Original Currency of Sale:  1,125 EUR Premium Estimate:  900 EUR|||||Materials: woodcut Measurements: 21.06 in. (53.50 cm.) (height) by 16.73 in. (42.50 cm.) (width) Size Notes: sheet size ; and 43 x 55 cm, various block sizes Description: 3 prints Markings: 2 titled, each signed by hand, dated Herbert Fladerer 58, 61 and 62 Condition: framed
5505276|||||Ernst Fuchs|||||(Austrian, 1930 - 2015)|||||Die verhinderte Lukretia|||||Lot 25  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  1,400 EUR|||||Materials: lithograph Measurements: 16.69 in. (42.40 cm.) (height) by 11.61 in. (29.50 cm.) (width) Size Notes: image size ; mount cut-out 46 x 30 cm Edition: Ed of 20 approx Markings: signed by hand, dated Ernst Fuchs 1950 Condition: mount, framed
5505277|||||Ernst Fuchs|||||(Austrian, 1930 - 2015)|||||Die Taufe des Einhorns (Baptism of the unicorn)|||||Lot 26  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  500 EUR|||||Materials: etching Measurements: 3.74 in. (9.50 cm.) (height) by 2.52 in. (6.40 cm.) (width) Size Notes: plate size ; sheet size 32.5 x 26 cm Edition: 11 of 25 Markings: signed by hand Ernst Fuchs, inscribed E. Essai 11/25 Condition: mount, framed
5505278|||||Ernst Fuchs|||||(Austrian, 1930 - 2015)|||||Der KA14nstler und das Einhorn (The artist and the unicorn)|||||Lot 27  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 849 USD 625 EUR 507 GBP|||||Original Currency of Sale:  625 EUR Premium Estimate:  500 EUR|||||Materials: etching Measurements: 3.23 in. (8.20 cm.) (height) by 2.44 in. (6.20 cm.) (width) Size Notes: plate size ; sheet size 29 x 25 cm Edition: 22 of 25 Markings: signed by hand Ernst Fuchs, inscribed E. Essai 22/25 Condition: mount, framed
5505279|||||Ernst Fuchs|||||(Austrian, 1930 - 2015)|||||Ezechiel|||||Lot 28  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 1,189 USD 875 EUR 710 GBP|||||Original Currency of Sale:  875 EUR Premium Estimate:  700 EUR|||||Materials: etching Measurements: 9.84 in. (25.00 cm.) (height) by 6.57 in. (16.70 cm.) (width) Size Notes: plate size ; mount cut-out 29x 18 cm Edition: 59 of 60 Markings: signed by hand Ernst Fuchs Condition: mount, framed
5505280|||||Ernst Fuchs|||||(Austrian, 1930 - 2015)|||||In Erwartung der Auferstehung (Awaiting the resurrection)|||||Lot 29  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 1,359 USD 1,000 EUR 811 GBP|||||Original Currency of Sale:  1,000 EUR Premium Estimate:  800 EUR|||||Materials: etching Measurements: 7.28 in. (18.50 cm.) (height) by 8.50 in. (21.60 cm.) (width) Size Notes: plate size (after removal of lower half of plate); sheet size 33 x 36.5 cm Edition: 25 of 25 Markings: signed by hand Ernst Fuchs, inscribed E. Essai 25/25 Condition: mount, framed
5505281|||||Ernst Fuchs|||||(Austrian, 1930 - 2015)|||||Der Triumph des Einhorns (Triumph of the unicorn)|||||Lot 30  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  1,200 EUR|||||Materials: etching Measurements: 27.36 in. (69.50 cm.) (height) by 12.48 in. (31.70 cm.) (width) Size Notes: plate size ; mount cut-out 74 x 34 cm Edition: 2 of 60 Markings: signed by hand Ernst Fuchs Condition: mount, framed
5505282|||||Ernst Fuchs|||||(Austrian, 1930 - 2015)|||||Venus auf der Insel des Todes (Venus on the island of death)|||||Lot 31  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 1,019 USD 750 EUR 608 GBP|||||Original Currency of Sale:  750 EUR Premium Estimate:  500 EUR|||||Materials: etching, hand-colored, pink-rolled paper Measurements: 23.23 in. (59.00 cm.) (height) by 17.72 in. (45.00 cm.) (width) Size Notes: plate size ; sheet size 78 x 62.5 cm Edition: 225 of 250 Markings: signed by hand Ernst Fuchs Condition: mount, framed
5505283|||||Erich Heckel|||||(German, 1883 - 1970)|||||Sonnenaufgang (Sunrise)|||||Lot 33  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  2,800 EUR|||||Materials: woodcut Measurements: 9.92 in. (25.20 cm.) (height) by 12.76 in. (32.40 cm.) (width) Size Notes: block size ; sheet size 31.7 x 38.4 cm Description: printed for the Kreis graphischer KA14nstler und Sammler, Verlag Arndt Beyer, Leipzig 1921 Markings: signed by hand, dated Erich Heckel 14, signed by hand by printer gedr. F. Voigt Condition: restored, mount
5505284|||||Ferdinand Hodler|||||(Swiss, 1853 - 1918)|||||FrA14hlingssehnsucht (Spring yearning)|||||Lot 35  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  2,800 EUR|||||Materials: lithograph Measurements: 26.65 in. (67.70 cm.) (height) by 17.01 in. (43.20 cm.) (width) Size Notes: image size ; sheet size 83.7 x 58.2 cm Markings: signed by hand Ferd. Hodler, signed F. Hodler on the stone Condition: slightly damaged, mount
5505285|||||Hugo Henneberg|||||(Austrian, 1863 - 1918)|||||Wachau|||||Lot 36  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 6,119 USD 4,500 EUR 3,655 GBP|||||Original Currency of Sale:  4,500 EUR Premium Estimate:  3,500 EUR|||||Materials: linocuts in color Measurements: 17.52 in. (44.50 cm.) (height) by 17.52 in. (44.50 cm.) (width) Size Notes: block size ; mount cut-out 48 x 46.5 cm; title sheet mount cut-out 58.5 x 45 cm Description: 7 prints Markings: each with signature stamp Dr. Hugo Henneberg, monogrammed HH in the image, publisheras mark of the Gesellschaft fA14r vervielfAltigende Kunst Condition: mount, framed
5505286|||||Gustav Jahn|||||(Austrian, 1879 - 1919)|||||FrA14hling - Blick auf Klosterneuburg (Spring a view of Klosterneuburg)|||||Lot 37  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 849 USD 625 EUR 507 GBP|||||Original Currency of Sale:  625 EUR Premium Estimate:  500 EUR|||||Materials: color lithograph Measurements: 25.59 in. (65.00 cm.) (height) by 34.65 in. (88.00 cm.) (width) Markings: signed on the stone Gust. Jahn Condition: framed
5505287|||||Attributed to  Rudolf Kalvach|||||(Swiss, 1883 - 1932)|||||Hafen von Triest (Trieste harbour)|||||Lot 38  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  2,000 EUR|||||Materials: woodcut Measurements: 8.66 in. (22.00 cm.) (height) by 7.09 in. (18.00 cm.) (width) Condition: trimmed to block edge, slightly damaged
5505288|||||Attributed to  Rudolf Kalvach|||||(Swiss, 1883 - 1932)|||||Hafen of Triest (Trieste harbour)|||||Lot 39  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  2,000 EUR|||||Materials: woodcut Measurements: 7.87 in. (20.00 cm.) (height) by 6.69 in. (17.00 cm.) (width) Condition: trimed to block edge
5505289|||||Wassily Kandinsky|||||(French, Russian, 1866 - 1944)|||||Second etching fA14r die Editions Cahiers dArt|||||Lot 40  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  4,800 EUR|||||Materials: etching Measurements: 11.73 in. (29.80 cm.) (height) by 9.37 in. (23.80 cm.) (width) Size Notes: plate size ; sheet size 40 x 31.5 cm Edition: Ed of 100 probably Markings: signed by hand Kandinsky, monogrammed in the plate, dated VK 32 Condition: slightly damaged, mount
5505290|||||Oskar Kokoschka|||||(Austrian, 1886 - 1980)|||||Sommerblumen in Glaskrug (Summer flowers in glass pot)|||||Lot 41  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 4,759 USD 3,500 EUR 2,842 GBP|||||Original Currency of Sale:  3,500 EUR Premium Estimate:  1,200 EUR|||||Materials: color lithograph Measurements: 23.43 in. (59.50 cm.) (height) by 19.02 in. (48.30 cm.) (width) Size Notes: image size ; sheet size 76 x 56 cm Edition: 108 of 150 Description: after a water colour from 1969 in Villeneuve Markings: signed by hand O Kokoschka Condition: faded margin, mount, framed
5505291|||||Oskar Kokoschka|||||(Austrian, 1886 - 1980)|||||Jerusalem Faces|||||Lot 42  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 2,549 USD 1,875 EUR 1,522 GBP|||||Original Currency of Sale:  1,875 EUR Premium Estimate:  1,500 EUR|||||Materials: lithographs Measurements: 25.59 in. (65.00 cm.) (height) by 19.69 in. (50.00 cm.) (width) Size Notes: sheet size, various image sizes Edition: 27 of 150 Description: 6 prints Markings: each signed by hand O Kokoschka Condition: slightly damaged, in original solander box
5505292|||||Kathe Kollwitz|||||(German, 1867 - 1945)|||||Tod, Frau und Kind (Death, woman and child)|||||Lot 44  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  4,500 EUR|||||Materials: Screen print and etching in brown Measurements: 15.91 in. (40.40 cm.) (height) by 16.02 in. (40.70 cm.) (width) Size Notes: plate size ; sheet size 51.4 x 60.7 cm Markings: signed by hand Kollwitz, inscribed in the plate with: Orig. Rad. von KAte Kollwitz Druck v. O. Felsing, Berlin-Chlttbg Condition: probably condition XIII, trimmed, slightly damaged, mount
5505293|||||Oskar Laske|||||(Austrian, 1874 - 1951)|||||Untitled|||||Lot 45  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 1,189 USD 875 EUR 710 GBP|||||Original Currency of Sale:  875 EUR Premium Estimate:  500 EUR|||||Materials: lithographs Measurements: 13.27 in. (33.70 cm.) (height) by 17.32 in. (44.00 cm.) (width) Size Notes: image size ; and 34.5 x 39 cm; sheet size 39 x 48.5 cm and 39 x 49 cm Description: 2 prints Markings: each signed by hand O. Laske, each monogrammed O. L. on the stone Condition: 1 sheet trimmed, 1 sheet laminated, mount, framed
5505294|||||Marie Laurencin|||||(French, 1883 - 1956)|||||LArlequine|||||Lot 47  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  900 EUR|||||Materials: etching in color Measurements: 10.12 in. (25.70 cm.) (height) by 7.01 in. (17.80 cm.) (width) Size Notes: plate size ; sheet size 39.8 x 30.5 cm Edition: 5 of 100 Markings: signed by hand Marie Laurencin Condition: slightly damaged, mount
5505295|||||Fernand Leger|||||(French, 1881 - 1955)|||||Composition au profil|||||Lot 48  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 5,099 USD 3,750 EUR 3,045 GBP|||||Original Currency of Sale:  3,750 EUR Premium Estimate:  2,800 EUR|||||Materials: color lithograph Measurements: 14.17 in. (36.00 cm.) (height) by 19.69 in. (50.00 cm.) (width) Size Notes: image size ; sheet size 49.2 x 64.2 cm Edition: 54 of 75 Markings: signed by hand F Leger Condition: slightly trimmed, browned
5505296|||||Bertold Loffler|||||(Austrian, 1874 - 1960)|||||Blank certificate of the Technisch akademischen Gesang-Vereines an der k. k. technischen Hochschule in Wien (Choral society of Vienna technical university)|||||Lot 49  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 2,379 USD 1,750 EUR 1,421 GBP|||||Original Currency of Sale:  1,750 EUR Premium Estimate:  700 EUR|||||Materials: lithograph, hand-colored Measurements: 12.01 in. (30.50 cm.) (height) by 12.80 in. (32.50 cm.) (width) Size Notes: image size ; sheet size 34.2 x 37.1 cm Condition: mounted on the back on the top edge of the sheet, framed
5505297|||||Alberto Magnelli|||||(Italian, 1888 - 1971)|||||Pietre|||||Lot 50  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  400 EUR|||||Materials: color screenprint Measurements: 18.70 in. (47.50 cm.) (height) by 24.61 in. (62.50 cm.) (width) Size Notes: image size ; sheet size 55 x 71 cm Edition: 24 of 75 Markings: signed by hand Magnelli Condition: damaged
5505298|||||Man Ray|||||(American, 1890 - 1976)|||||Nuit de Saint Jean de Luz|||||Lot 52  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||Bought In|||||Estimate:  500 EUR|||||Materials: color lithograph Measurements: 25.59 in. (65.00 cm.) (height) by 18.90 in. (48.00 cm.) (width) Size Notes: image size ; sheet size 76 x 53 cm Edition: EA Markings: monogrammed MR, inscribed E. A. Condition: slightly damaged
5505299|||||Man Ray|||||(American, 1890 - 1976)|||||Due figure|||||Lot 53  - Dorotheum, Vienna (June 04, 2014)|||||Modern and Contemporary Prints (Sale 10649)|||||$ 935 USD 688 EUR 558 GBP|||||Original Currency of Sale:  688 EUR Premium Estimate:  500 EUR|||||Materials: color lithograph Measurements: 18.50 in. (47.00 cm.) (height) by 14.37 in. (36.50 cm.) (width) Size Notes: image size ; sheet size 65.5 x 48 cm Edition: EA Markings: signed by hand Man Ray, inscribed E. A. Condition: slightly damaged
